sex,race,age,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,priors_count,c_charge_degree,start,end,event,juv_fel_count,juv_misd_count,juv_other_count,juv_priors_count
male,african-american,31,25 - 45,1,2,1,0,low,2013-09-06,1,3,felony,0,233,1,0,1,0,1
male,caucasian,22,less than 25,5,5,1,0,medium,2013-09-17,1,1,felony,0,218,1,0,0,3,3
male,african-american,56,greater than 45,3,1,1,1,low,2014-01-16,1,4,misdemeanor,0,165,1,0,0,0,0
female,caucasian,46,greater than 45,1,1,0,0,low,2013-09-07,0,0,misdemeanor,0,937,0,0,0,0,0
female,african-american,22,less than 25,7,5,0,0,medium,2013-05-09,0,0,felony,0,1058,0,0,0,0,0
male,hispanic,32,25 - 45,1,2,0,0,low,2013-03-06,0,1,felony,0,1122,0,0,0,0,0
male,african-american,39,25 - 45,4,2,0,0,low,2013-04-12,0,8,felony,39,1085,0,0,0,0,0
male,african-american,35,25 - 45,6,3,0,0,medium,2013-08-15,0,9,felony,0,771,0,0,0,0,0
male,african-american,26,25 - 45,1,2,0,0,low,2014-01-21,0,1,misdemeanor,14,195,0,0,0,0,0
male,african-american,27,25 - 45,2,3,1,0,low,2013-02-27,0,1,felony,0,83,0,0,0,0,0
male,african-american,47,greater than 45,9,4,1,0,high,2013-09-24,1,21,felony,0,217,0,0,0,0,0
male,african-american,27,25 - 45,2,2,0,0,low,2014-02-06,0,2,misdemeanor,0,104,0,0,0,0,0
male,hispanic,27,25 - 45,6,6,1,0,medium,2013-04-29,0,6,felony,0,1026,1,0,0,0,0
male,hispanic,28,25 - 45,8,6,1,0,high,2013-02-26,1,8,misdemeanor,0,407,0,0,0,0,0
male,african-american,25,25 - 45,9,9,1,0,high,2013-03-12,1,5,felony,4,63,1,0,0,1,1
male,caucasian,22,less than 25,5,6,1,0,medium,2014-03-28,1,2,misdemeanor,24,69,1,0,0,1,1
male,caucasian,43,25 - 45,2,1,0,0,low,2013-07-18,0,4,misdemeanor,0,988,0,0,0,0,0
male,african-american,52,greater than 45,9,3,1,1,high,2013-04-24,1,7,felony,117,171,1,0,0,0,0
male,african-american,21,less than 25,10,10,1,1,high,2013-09-13,1,2,felony,1,14,1,0,0,0,0
male,african-american,21,less than 25,9,9,1,1,high,2013-07-16,1,1,felony,0,34,1,0,0,0,0
male,hispanic,26,25 - 45,6,4,0,0,medium,2013-08-26,0,0,felony,0,949,0,0,0,0,0
male,caucasian,23,less than 25,4,4,1,0,low,2013-10-04,1,4,misdemeanor,7,284,0,0,1,0,1
male,hispanic,39,25 - 45,1,1,0,0,low,2013-10-14,0,3,misdemeanor,0,900,0,0,0,0,0
male,african-american,31,25 - 45,1,2,0,0,low,2013-05-12,0,1,misdemeanor,0,1055,0,0,0,0,0
male,caucasian,34,25 - 45,5,5,0,0,medium,2013-05-27,0,1,misdemeanor,0,1040,0,0,0,0,0
male,african-american,32,25 - 45,4,3,0,0,low,2013-04-07,0,0,misdemeanor,0,1090,0,0,0,0,0
female,caucasian,50,greater than 45,3,1,1,1,low,2013-08-12,1,0,misdemeanor,0,30,1,0,0,0,0
male,african-american,27,25 - 45,5,3,0,0,medium,2013-04-13,0,1,misdemeanor,0,326,0,0,0,0,0
female,african-american,26,25 - 45,3,3,0,0,low,2014-01-17,0,4,felony,1,805,0,0,1,0,1
male,caucasian,29,25 - 45,3,3,1,0,low,2013-03-12,1,0,felony,1,355,1,0,0,0,0
male,african-american,58,greater than 45,1,1,0,0,low,2013-01-13,0,0,misdemeanor,0,1174,0,0,0,0,0
male,african-american,27,25 - 45,10,10,1,0,high,2013-01-09,1,14,felony,2,49,0,2,0,0,2
male,african-american,28,25 - 45,5,2,1,0,medium,2013-03-24,1,5,felony,0,21,1,0,0,0,0
male,african-american,24,less than 25,10,9,1,1,high,2013-04-18,1,15,felony,1,132,1,0,5,1,6
male,caucasian,50,greater than 45,1,1,0,0,low,2013-12-02,0,0,misdemeanor,0,851,0,0,0,0,0
female,african-american,30,25 - 45,9,7,1,0,high,2013-12-10,1,15,felony,0,77,0,0,0,0,0
male,hispanic,25,25 - 45,3,4,1,0,low,2013-07-26,1,1,felony,0,37,1,0,0,0,0
male,hispanic,46,greater than 45,1,1,0,0,low,2013-11-17,0,0,felony,0,866,0,0,0,0,0
male,caucasian,43,25 - 45,1,1,1,0,low,2013-05-14,1,0,felony,0,491,1,0,0,0,0
male,caucasian,24,less than 25,2,3,1,0,low,2014-01-04,1,0,felony,0,170,1,0,0,0,0
male,african-american,34,25 - 45,7,5,0,0,medium,2013-02-06,0,10,felony,0,1150,0,0,0,0,0
male,hispanic,56,greater than 45,1,1,0,0,low,2014-03-14,0,2,felony,0,749,0,0,0,0,0
male,caucasian,26,25 - 45,2,3,0,0,low,2014-01-18,0,2,felony,2,804,0,0,0,0,0
male,caucasian,31,25 - 45,1,1,0,0,low,2013-01-16,0,0,felony,0,194,0,0,0,0,0
male,african-american,23,less than 25,3,4,1,0,low,2013-08-05,1,1,felony,0,571,1,0,0,3,3
male,african-american,39,25 - 45,1,1,0,0,low,2013-09-17,0,0,felony,17,927,0,0,0,0,0
female,african-american,22,less than 25,6,5,0,0,medium,2013-10-08,0,0,misdemeanor,0,906,0,0,0,0,0
female,african-american,25,25 - 45,2,3,0,0,low,2013-09-14,0,0,misdemeanor,0,930,0,0,0,0,0
female,african-american,21,less than 25,9,6,0,0,high,2013-10-20,0,2,felony,0,894,0,0,1,0,1
male,caucasian,20,less than 25,4,6,0,0,low,2014-02-12,0,1,felony,0,779,0,0,0,0,0
female,african-american,27,25 - 45,6,4,1,1,medium,2013-01-15,1,2,felony,3,260,1,0,0,0,0
female,caucasian,55,greater than 45,1,1,0,0,low,2014-03-22,0,0,felony,0,741,0,0,0,0,0
male,african-american,24,less than 25,2,3,0,0,low,2014-01-23,0,0,misdemeanor,0,799,0,0,0,0,0
male,african-american,37,25 - 45,5,3,1,0,medium,2013-01-31,1,5,misdemeanor,6,231,1,0,0,0,0
female,caucasian,34,25 - 45,1,2,0,0,low,2013-07-02,0,1,misdemeanor,0,1004,0,0,0,0,0
female,african-american,41,25 - 45,6,5,1,0,medium,2013-08-05,1,2,felony,0,74,1,0,0,0,0
male,african-american,24,less than 25,8,6,0,0,high,2013-01-27,0,0,felony,1,1160,0,0,0,0,0
male,caucasian,42,25 - 45,4,4,0,0,low,2013-12-11,0,8,felony,0,48,0,0,0,0,0
female,african-american,23,less than 25,4,5,1,0,low,2013-05-17,1,0,misdemeanor,0,492,1,0,0,0,0
female,african-american,40,25 - 45,1,1,0,0,low,2013-06-05,0,1,felony,0,1031,0,0,0,0,0
male,african-american,19,less than 25,9,9,1,0,high,2013-12-11,1,2,felony,0,71,1,3,0,0,3
male,caucasian,20,less than 25,4,7,0,0,low,2014-01-31,0,0,misdemeanor,3,791,0,0,0,0,0
female,caucasian,44,25 - 45,1,1,1,0,low,2013-10-26,1,0,felony,0,363,1,0,0,0,0
male,african-american,20,less than 25,4,7,1,1,low,2013-10-02,0,0,misdemeanor,0,796,1,0,0,0,0
male,african-american,27,25 - 45,5,4,0,0,medium,2013-02-12,0,5,misdemeanor,0,1144,0,0,0,0,0
male,caucasian,20,less than 25,10,9,1,1,high,2013-09-14,1,0,misdemeanor,0,480,1,0,0,0,0
male,african-american,20,less than 25,6,8,0,0,medium,2013-10-07,0,0,felony,0,907,0,0,0,0,0
male,african-american,29,25 - 45,7,4,1,1,medium,2013-02-22,1,9,felony,5,96,1,0,0,0,0
male,african-american,21,less than 25,9,10,1,0,high,2013-02-13,1,0,felony,1,175,1,0,0,0,0
male,african-american,45,greater than 45,3,1,1,0,low,2013-02-20,1,4,misdemeanor,0,113,1,0,0,0,0
female,african-american,24,less than 25,6,4,1,0,medium,2014-01-13,1,2,felony,57,480,1,0,0,0,0
male,african-american,60,greater than 45,4,1,1,0,low,2013-05-14,1,15,felony,0,273,1,0,0,0,0
male,african-american,43,25 - 45,4,5,1,0,low,2013-10-09,1,8,felony,0,34,0,1,0,0,1
male,other,21,less than 25,4,6,1,0,low,2013-12-23,1,0,felony,0,479,1,0,0,0,0
female,african-american,24,less than 25,5,4,0,0,medium,2013-04-13,0,0,felony,0,1084,0,0,0,0,0
male,african-american,23,less than 25,5,7,1,0,medium,2013-08-08,1,3,felony,5,220,1,0,1,0,1
male,caucasian,27,25 - 45,4,3,0,0,low,2013-04-12,0,0,felony,12,163,0,0,0,0,0
male,caucasian,24,less than 25,4,4,0,0,low,2013-05-10,0,0,felony,0,1057,0,0,0,0,0
male,african-american,22,less than 25,4,6,1,0,low,2013-11-19,1,0,felony,0,252,1,0,0,0,0
female,african-american,46,greater than 45,6,3,0,0,medium,2013-10-29,0,4,felony,0,218,0,0,0,0,0
male,african-american,53,greater than 45,9,3,0,0,high,2014-01-14,0,3,misdemeanor,0,262,0,0,0,0,0
male,caucasian,54,greater than 45,1,1,0,0,low,2013-11-09,0,0,felony,0,874,0,0,0,0,0
female,caucasian,37,25 - 45,2,1,1,0,low,2014-02-24,1,5,felony,0,8,1,0,0,0,0
female,african-american,35,25 - 45,6,2,1,1,medium,2013-02-06,1,7,felony,1,171,1,0,0,0,0
female,african-american,53,greater than 45,5,1,0,0,medium,2013-12-25,0,0,felony,0,828,0,0,0,0,0
male,african-american,26,25 - 45,4,4,1,1,low,2013-01-29,1,9,misdemeanor,1,68,1,0,0,0,0
male,african-american,48,greater than 45,4,2,1,0,low,2013-05-26,1,7,misdemeanor,3,230,1,0,0,0,0
male,african-american,63,greater than 45,9,5,1,0,high,2013-02-15,1,22,misdemeanor,0,272,1,0,0,0,0
female,african-american,56,greater than 45,1,1,1,0,low,2013-11-17,1,2,misdemeanor,0,53,1,0,0,0,0
male,african-american,25,25 - 45,7,4,1,1,medium,2013-08-29,1,6,felony,0,22,0,0,0,0,0
female,caucasian,49,greater than 45,1,1,0,0,low,2013-03-23,0,0,felony,0,1105,0,0,0,0,0
male,caucasian,34,25 - 45,2,1,1,0,low,2013-10-19,1,0,misdemeanor,29,648,1,0,0,0,0
male,caucasian,57,greater than 45,1,1,0,0,low,2013-03-01,0,0,felony,0,1127,0,0,0,0,0
female,other,34,25 - 45,2,1,1,1,low,2013-02-06,0,0,felony,0,212,0,0,0,0,0
male,caucasian,25,25 - 45,10,5,1,1,high,2014-03-09,1,5,felony,34,179,1,0,0,0,0
female,african-american,42,25 - 45,5,4,0,0,medium,2014-03-28,0,1,felony,0,735,0,0,0,0,0
male,african-american,51,greater than 45,5,1,0,0,medium,2013-04-30,0,1,felony,0,1067,0,0,0,0,0
male,african-american,26,25 - 45,7,7,0,0,medium,2014-01-09,0,7,felony,0,813,0,0,0,0,0
male,other,31,25 - 45,2,2,0,0,low,2013-05-01,0,5,misdemeanor,1,1066,0,0,1,0,1
male,african-american,34,25 - 45,8,7,0,0,high,2013-02-19,0,9,felony,0,1137,0,0,1,0,1
male,african-american,53,greater than 45,5,3,0,0,medium,2013-01-23,0,13,misdemeanor,1,1133,0,0,0,0,0
female,african-american,43,25 - 45,7,3,0,0,medium,2013-01-19,0,6,felony,0,1168,0,0,0,0,0
male,african-american,34,25 - 45,1,2,0,0,low,2014-03-17,0,0,felony,0,746,0,0,0,0,0
male,african-american,51,greater than 45,1,1,0,0,low,2014-01-02,0,0,misdemeanor,5,820,0,0,0,0,0
male,caucasian,26,25 - 45,4,3,0,0,low,2013-09-30,0,1,misdemeanor,0,914,0,0,0,0,0
male,african-american,47,greater than 45,6,1,0,0,medium,2014-01-12,0,5,felony,1,810,0,0,0,0,0
male,caucasian,22,less than 25,4,5,0,0,low,2013-03-29,0,0,felony,0,1099,0,0,0,1,1
female,caucasian,36,25 - 45,2,1,0,0,low,2013-02-22,0,0,felony,1,1134,0,0,0,0,0
female,hispanic,36,25 - 45,3,1,0,0,low,2014-01-01,0,1,misdemeanor,1,821,0,0,0,0,0
male,caucasian,41,25 - 45,3,1,1,0,low,2013-12-16,1,4,felony,0,140,1,0,0,0,0
male,african-american,37,25 - 45,2,2,0,0,low,2014-01-16,0,2,misdemeanor,0,806,0,0,0,0,0
male,african-american,21,less than 25,4,6,0,0,low,2013-08-08,0,2,felony,0,967,0,0,0,0,0
male,african-american,25,25 - 45,6,7,0,0,medium,2013-02-27,0,6,misdemeanor,0,1129,0,0,3,1,4
female,hispanic,31,25 - 45,3,1,1,0,low,2014-02-14,1,2,felony,0,337,0,0,0,0,0
male,african-american,24,less than 25,8,9,1,0,high,2013-04-29,1,7,misdemeanor,0,150,1,0,0,1,1
male,caucasian,33,25 - 45,1,1,0,0,low,2014-03-24,0,0,misdemeanor,0,739,0,0,0,0,0
male,caucasian,46,greater than 45,5,6,0,0,medium,2013-01-11,0,5,felony,0,1176,0,0,0,0,0
male,caucasian,46,greater than 45,2,1,1,0,low,2013-01-17,1,0,felony,0,726,1,0,0,0,0
female,african-american,28,25 - 45,2,2,0,0,low,2013-02-21,0,1,felony,0,1135,0,0,0,0,0
male,african-american,28,25 - 45,5,5,1,1,medium,2013-10-12,1,5,felony,0,27,1,1,0,0,1
male,african-american,66,greater than 45,2,1,1,0,low,2013-02-22,1,5,felony,0,318,1,0,0,0,0
male,caucasian,20,less than 25,3,6,0,0,low,2013-12-28,0,0,misdemeanor,0,825,0,0,0,0,0
male,african-american,27,25 - 45,3,3,0,0,low,2014-02-22,0,2,felony,0,769,0,0,0,0,0
female,other,24,less than 25,4,4,0,0,low,2014-03-13,0,0,felony,0,750,0,0,0,0,0
male,african-american,25,25 - 45,3,4,1,0,low,2013-12-09,1,3,felony,5,263,1,0,0,0,0
male,caucasian,31,25 - 45,9,2,0,0,high,2013-03-07,0,8,misdemeanor,0,1121,0,0,0,0,0
female,african-american,39,25 - 45,5,5,0,0,medium,2013-06-14,0,1,felony,0,7,0,0,0,0,0
female,african-american,41,25 - 45,4,2,1,0,low,2013-04-23,1,7,felony,1,20,1,0,0,0,0
male,african-american,26,25 - 45,2,3,0,0,low,2013-03-06,0,0,felony,0,1122,0,0,0,0,0
male,african-american,35,25 - 45,2,2,0,0,low,2013-07-31,0,5,felony,0,975,0,0,0,0,0
male,hispanic,55,greater than 45,1,1,0,0,low,2014-03-27,0,0,misdemeanor,0,736,0,0,0,0,0
male,african-american,22,less than 25,9,10,1,0,high,2013-01-21,1,2,felony,6,30,0,0,0,0,0
female,other,29,25 - 45,2,2,1,0,low,2013-10-15,1,2,misdemeanor,0,26,1,0,0,0,0
male,african-american,25,25 - 45,9,9,1,0,high,2013-12-04,1,7,felony,0,8,0,0,0,0,0
male,caucasian,50,greater than 45,6,3,1,0,medium,2014-03-03,1,18,misdemeanor,0,171,0,0,0,0,0
female,caucasian,27,25 - 45,2,4,0,0,low,2013-12-10,0,2,misdemeanor,0,843,0,0,0,0,0
male,caucasian,56,greater than 45,7,3,1,1,medium,2013-05-11,0,5,misdemeanor,0,59,0,0,0,0,0
male,african-american,25,25 - 45,8,7,1,0,high,2013-02-14,1,5,felony,0,395,1,0,0,0,0
female,african-american,48,greater than 45,1,1,0,0,low,2013-10-26,0,1,felony,0,888,0,0,0,0,0
male,african-american,21,less than 25,9,10,0,0,high,2013-02-19,0,1,felony,1,34,0,0,0,0,0
male,caucasian,35,25 - 45,2,2,0,0,low,2013-08-15,0,0,misdemeanor,0,960,0,0,0,0,0
male,hispanic,25,25 - 45,7,8,1,0,medium,2013-02-15,1,6,misdemeanor,39,306,1,0,0,0,0
male,african-american,32,25 - 45,7,4,0,0,medium,2014-01-07,0,0,felony,24,815,0,0,0,0,0
male,hispanic,33,25 - 45,2,4,0,0,low,2014-01-24,0,1,misdemeanor,0,798,0,0,0,0,0
male,african-american,25,25 - 45,8,6,0,0,high,2014-03-03,0,2,felony,0,760,0,0,0,0,0
male,african-american,26,25 - 45,8,5,1,0,high,2013-05-14,0,13,misdemeanor,0,31,0,0,0,0,0
female,hispanic,44,25 - 45,1,1,0,0,low,2014-02-08,0,0,misdemeanor,0,783,0,0,0,0,0
male,african-american,31,25 - 45,7,7,1,0,medium,2013-12-05,1,11,misdemeanor,1,265,0,0,0,0,0
female,hispanic,47,greater than 45,1,1,0,0,low,2013-06-24,0,1,felony,0,1012,0,0,0,0,0
female,african-american,27,25 - 45,9,8,1,0,high,2013-02-22,1,10,felony,14,118,1,0,1,0,1
male,african-american,24,less than 25,9,9,1,0,high,2013-12-11,1,0,felony,6,35,1,0,0,2,2
male,caucasian,49,greater than 45,1,1,0,0,low,2013-11-04,0,0,felony,0,879,0,0,0,0,0
female,caucasian,40,25 - 45,2,2,0,0,low,2013-11-17,0,0,felony,0,866,0,0,0,0,0
male,african-american,22,less than 25,6,5,0,0,medium,2014-01-22,0,4,misdemeanor,0,800,0,0,0,0,0
female,caucasian,51,greater than 45,1,1,0,0,low,2014-02-26,0,1,felony,0,765,0,0,0,0,0
male,african-american,24,less than 25,6,5,1,0,medium,2014-03-25,1,2,felony,0,175,1,0,0,0,0
male,caucasian,49,greater than 45,1,1,0,0,low,2013-10-31,0,1,misdemeanor,0,883,0,0,0,0,0
male,caucasian,33,25 - 45,7,4,1,0,medium,2014-03-01,1,0,misdemeanor,23,411,1,0,0,0,0
male,african-american,34,25 - 45,3,1,1,0,low,2014-01-08,1,6,felony,0,74,0,0,0,0,0
male,african-american,30,25 - 45,8,4,1,1,high,2013-08-14,1,8,misdemeanor,0,78,1,0,0,1,1
male,caucasian,46,greater than 45,1,1,0,0,low,2014-01-14,0,0,felony,0,808,0,0,0,0,0
male,african-american,57,greater than 45,1,1,0,0,low,2013-12-05,0,2,misdemeanor,0,848,0,0,0,0,0
female,caucasian,44,25 - 45,3,1,0,0,low,2013-12-06,0,1,misdemeanor,0,847,0,0,0,0,0
male,african-american,32,25 - 45,9,6,0,0,high,2014-03-24,0,0,felony,0,7,0,0,0,0,0
male,african-american,36,25 - 45,9,3,0,0,high,2013-03-16,0,1,misdemeanor,0,1112,0,0,0,0,0
male,african-american,30,25 - 45,8,6,0,0,high,2014-01-26,0,1,misdemeanor,0,796,0,0,0,0,0
male,african-american,28,25 - 45,2,3,0,0,low,2013-02-01,0,0,misdemeanor,4,1155,0,0,0,0,0
male,caucasian,31,25 - 45,4,3,1,0,low,2013-01-12,1,3,misdemeanor,0,72,0,0,0,0,0
male,african-american,29,25 - 45,10,9,1,1,high,2014-03-13,1,8,felony,6,12,1,1,0,0,1
male,african-american,21,less than 25,5,6,0,0,medium,2013-11-12,0,1,misdemeanor,15,871,0,0,0,0,0
male,african-american,23,less than 25,8,6,1,1,high,2013-08-30,1,5,felony,0,24,0,1,0,0,1
male,other,27,25 - 45,1,2,0,0,low,2013-10-18,0,0,misdemeanor,0,896,0,0,0,0,0
male,caucasian,25,25 - 45,9,7,0,0,high,2013-08-07,0,4,felony,0,968,0,0,0,0,0
male,other,35,25 - 45,5,3,0,0,medium,2013-10-14,0,2,felony,0,900,0,0,0,0,0
male,hispanic,35,25 - 45,2,2,1,1,low,2013-03-23,1,0,felony,86,492,1,0,0,0,0
male,hispanic,32,25 - 45,7,6,1,0,medium,2013-04-04,1,2,misdemeanor,0,15,0,1,0,0,1
male,african-american,35,25 - 45,6,5,0,0,medium,2013-11-26,0,9,felony,0,857,0,0,0,0,0
male,caucasian,33,25 - 45,3,3,0,0,low,2013-02-09,0,4,misdemeanor,0,1147,0,0,0,0,0
male,caucasian,38,25 - 45,1,1,0,0,low,2013-07-19,0,8,felony,0,987,0,0,0,0,0
male,african-american,32,25 - 45,9,7,0,0,high,2013-08-17,0,0,misdemeanor,0,958,0,0,0,0,0
female,african-american,23,less than 25,4,5,0,0,low,2013-09-25,0,0,misdemeanor,0,919,0,0,0,0,0
male,african-american,67,greater than 45,2,1,0,0,low,2013-02-20,0,3,felony,0,1136,0,0,0,0,0
male,african-american,23,less than 25,10,10,0,0,high,2013-02-11,0,4,felony,30,747,0,1,1,2,4
female,african-american,26,25 - 45,8,4,0,0,high,2013-02-07,0,0,misdemeanor,0,1149,0,0,0,0,0
male,african-american,22,less than 25,4,7,1,0,low,2013-03-12,1,0,misdemeanor,0,405,1,0,0,0,0
male,african-american,24,less than 25,3,4,0,0,low,2013-01-11,0,1,felony,0,1176,0,0,0,0,0
male,african-american,37,25 - 45,7,2,0,0,medium,2013-03-08,0,0,misdemeanor,0,1120,0,0,0,0,0
male,african-american,29,25 - 45,5,3,0,0,medium,2013-03-26,0,0,felony,0,1102,0,0,0,0,0
male,other,34,25 - 45,2,1,0,0,low,2013-08-01,0,0,felony,0,974,0,0,0,0,0
male,african-american,29,25 - 45,7,4,1,0,medium,2013-04-20,1,9,felony,0,139,1,0,0,1,1
male,caucasian,49,greater than 45,1,1,0,0,low,2014-03-30,0,3,felony,0,733,0,0,0,0,0
male,african-american,31,25 - 45,2,2,0,0,low,2013-02-26,0,2,felony,0,1130,0,0,0,0,0
male,caucasian,59,greater than 45,1,1,0,0,low,2014-03-12,0,0,misdemeanor,0,751,0,0,0,0,0
male,african-american,39,25 - 45,1,1,1,0,low,2013-04-14,1,2,misdemeanor,0,324,0,0,0,0,0
male,african-american,23,less than 25,5,5,0,0,medium,2013-03-06,0,1,felony,0,1122,0,0,0,1,1
male,african-american,22,less than 25,9,7,0,0,high,2013-11-19,0,1,felony,4,864,0,0,0,0,0
male,caucasian,21,less than 25,9,9,1,0,high,2014-01-05,1,0,felony,0,149,1,0,0,0,0
male,african-american,36,25 - 45,1,1,0,0,low,2013-02-11,0,0,felony,0,1145,0,0,0,0,0
male,african-american,30,25 - 45,6,2,1,0,medium,2013-03-20,1,10,felony,0,86,0,0,0,1,1
male,caucasian,31,25 - 45,7,9,0,0,medium,2014-01-10,0,3,misdemeanor,0,812,0,0,0,0,0
female,hispanic,29,25 - 45,3,2,0,0,low,2013-06-03,0,0,misdemeanor,0,1033,0,0,0,0,0
male,other,47,greater than 45,1,1,1,0,low,2013-09-22,1,5,misdemeanor,0,15,1,0,0,0,0
male,african-american,25,25 - 45,10,10,1,0,high,2013-03-12,0,7,felony,0,258,0,0,0,0,0
male,caucasian,26,25 - 45,2,3,0,0,low,2013-12-12,0,0,felony,1,841,0,0,0,0,0
male,african-american,24,less than 25,4,5,0,0,low,2013-04-20,0,0,misdemeanor,0,1077,0,0,0,0,0
male,other,43,25 - 45,1,1,0,0,low,2014-02-24,0,1,felony,0,767,0,0,0,0,0
male,african-american,27,25 - 45,9,10,0,0,high,2014-01-28,0,11,felony,2,794,0,1,2,0,3
male,caucasian,28,25 - 45,4,3,0,0,low,2013-09-12,0,4,felony,189,932,0,0,0,0,0
female,other,33,25 - 45,2,2,0,0,low,2013-11-19,0,0,felony,0,864,0,0,0,0,0
male,caucasian,57,greater than 45,1,1,0,0,low,2013-10-03,0,0,misdemeanor,0,911,0,0,0,0,0
male,african-american,30,25 - 45,2,2,0,0,low,2013-05-29,0,2,felony,15,1038,0,0,0,0,0
male,other,27,25 - 45,1,2,0,0,low,2013-11-15,0,0,misdemeanor,0,868,0,0,0,0,0
female,african-american,31,25 - 45,8,5,0,0,high,2013-04-19,0,4,felony,1,1078,0,0,0,0,0
male,caucasian,29,25 - 45,3,3,0,0,low,2013-02-25,0,0,felony,0,1131,0,0,0,0,0
female,hispanic,29,25 - 45,2,2,1,1,low,2013-08-20,1,0,misdemeanor,0,334,1,0,0,0,0
male,hispanic,33,25 - 45,3,4,0,0,low,2013-05-21,0,2,misdemeanor,0,36,0,0,0,0,0
male,african-american,22,less than 25,4,6,0,0,low,2013-09-19,0,0,misdemeanor,0,925,0,0,0,0,0
male,african-american,28,25 - 45,3,3,1,0,low,2013-04-03,0,2,felony,0,883,1,0,0,0,0
male,african-american,35,25 - 45,8,7,1,1,high,2013-02-08,1,0,misdemeanor,1,90,1,0,0,0,0
male,african-american,29,25 - 45,1,2,1,0,low,2013-02-18,1,2,felony,0,326,1,0,0,0,0
male,african-american,30,25 - 45,7,7,1,0,medium,2013-08-04,0,14,felony,5,81,0,0,1,0,1
female,african-american,44,25 - 45,2,2,0,0,low,2013-09-23,0,1,misdemeanor,0,921,0,0,0,0,0
male,african-american,27,25 - 45,10,5,1,0,high,2013-03-14,1,2,felony,0,62,1,0,0,0,0
female,caucasian,63,greater than 45,1,1,0,0,low,2013-02-23,0,0,misdemeanor,0,1133,0,0,0,0,0
male,african-american,27,25 - 45,5,3,1,0,medium,2013-03-27,1,6,felony,0,106,1,0,0,0,0
male,other,34,25 - 45,2,2,0,0,low,2014-02-17,0,3,misdemeanor,0,774,0,0,0,0,0
male,african-american,31,25 - 45,10,7,1,0,high,2013-01-22,1,5,felony,0,31,1,0,0,1,1
male,african-american,21,less than 25,8,8,0,0,high,2013-03-20,0,0,felony,0,466,0,0,0,0,0
male,caucasian,23,less than 25,3,4,0,0,low,2013-12-04,0,1,felony,0,849,0,0,0,0,0
male,african-american,55,greater than 45,5,5,0,0,medium,2013-10-25,0,1,felony,0,889,0,0,0,0,0
male,african-american,40,25 - 45,3,1,0,0,low,2013-02-28,0,1,felony,75,1128,0,0,0,0,0
male,african-american,30,25 - 45,5,5,1,1,medium,2013-01-07,1,3,misdemeanor,1,428,0,0,0,0,0
male,african-american,41,25 - 45,5,2,0,0,medium,2013-09-08,0,1,misdemeanor,1,936,0,0,0,0,0
male,caucasian,56,greater than 45,1,1,0,0,low,2013-01-21,0,0,misdemeanor,0,1166,0,0,0,0,0
male,african-american,23,less than 25,3,4,1,0,low,2014-02-26,1,1,felony,0,112,1,0,0,0,0
male,african-american,61,greater than 45,2,2,1,0,low,2013-10-23,0,14,misdemeanor,0,779,1,0,0,0,0
male,hispanic,22,less than 25,7,8,1,0,medium,2014-02-25,1,0,felony,9,169,1,0,0,0,0
male,caucasian,49,greater than 45,1,1,1,0,low,2013-08-10,1,2,felony,90,578,1,0,0,0,0
male,african-american,31,25 - 45,6,6,0,0,medium,2013-01-06,0,6,felony,25,1181,0,2,0,0,2
female,african-american,31,25 - 45,2,2,1,0,low,2013-01-23,1,3,misdemeanor,0,484,1,0,0,0,0
male,african-american,32,25 - 45,10,9,0,0,high,2013-08-01,0,4,felony,3,974,0,1,0,2,3
male,other,56,greater than 45,1,1,0,0,low,2013-01-21,0,0,misdemeanor,0,1166,0,0,0,0,0
male,african-american,62,greater than 45,1,1,0,0,low,2014-01-23,0,0,misdemeanor,0,799,0,0,0,0,0
male,african-american,43,25 - 45,1,1,1,0,low,2013-12-23,1,3,felony,0,234,1,0,0,0,0
male,hispanic,31,25 - 45,9,7,1,0,high,2013-03-10,1,8,misdemeanor,0,100,1,2,1,0,3
male,african-american,41,25 - 45,10,8,1,0,high,2013-12-11,1,13,felony,0,21,1,0,0,0,0
male,caucasian,23,less than 25,5,6,0,0,medium,2014-03-11,0,0,misdemeanor,0,752,0,0,0,0,0
male,african-american,25,25 - 45,4,5,0,0,low,2013-10-21,0,1,felony,0,893,0,0,0,0,0
male,other,53,greater than 45,1,1,0,0,low,2014-02-03,0,0,misdemeanor,0,788,0,0,0,0,0
male,caucasian,67,greater than 45,1,1,0,0,low,2013-04-27,0,0,misdemeanor,42,1070,0,0,0,0,0
male,hispanic,38,25 - 45,1,1,0,0,low,2013-05-14,0,0,misdemeanor,0,1053,0,0,0,0,0
male,other,40,25 - 45,1,1,0,0,low,2013-08-01,0,1,felony,0,544,0,0,0,0,0
female,other,45,greater than 45,1,1,0,0,low,2013-05-29,0,1,felony,1,1038,0,0,0,0,0
male,african-american,29,25 - 45,8,8,1,1,high,2013-12-07,1,3,misdemeanor,59,62,1,1,0,0,1
male,hispanic,32,25 - 45,2,3,0,0,low,2013-02-11,0,0,misdemeanor,0,1145,0,0,0,0,0
female,caucasian,34,25 - 45,2,1,1,0,low,2013-02-26,1,0,felony,0,58,1,0,0,1,1
female,other,39,25 - 45,1,1,0,0,low,2013-01-07,0,0,felony,0,1180,0,0,0,0,0
