sex,race,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,total_priors_count,c_charge_degree,c_charge_desc,start,end,event,juv_fel_count,juv_misd_count,juv_other_count,c_charge_desc,person_id,agency_text,maritalstatus,language,rawscore,age,juv_priors_count,adult_priors_count
female,african-american,less than 25,7,5,1,0,medium,2014-03-20,1,5,felony,uttering a forged instrument,0,342,1,0,0,0,uttering a forged instrument,19384.0,probation,single,english,-1.82,24,0,5
male,hispanic,less than 25,9,9,1,0,high,2013-02-11,1,5,felony,arrest case no charge,0,24,0,0,0,0,arrest case no charge,41847.0,pretrial,single,english,-0.85,23,0,5
female,african-american,less than 25,4,4,0,0,low,2013-12-21,0,0,felony,grand theft in the 3rd degree,0,628,0,0,0,0,grand theft in the 3rd degree,59888.0,pretrial,single,english,-2.23,23,0,0
male,african-american,less than 25,3,2,1,0,low,2014-01-22,1,4,felony,fleeing or attmp eluding a leo,0,153,0,0,0,0,fleeing or attmp eluding a leo,60595.0,pretrial,single,english,-2.61,24,0,4
male,african-american,less than 25,10,9,1,0,high,2013-09-18,1,7,felony,"poss3,4 methylenedioxymethcath",2,14,1,0,0,0,"poss3,4 methylenedioxymethcath",7845.0,pretrial,single,english,-0.71,23,0,7
male,african-american,less than 25,4,4,0,0,low,2014-03-03,0,2,felony,agg battery grt/bod/harm,0,760,0,0,0,0,agg battery grt/bod/harm,2300.0,probation,single,english,-2.06,24,0,2
male,african-american,less than 25,7,6,1,1,medium,2013-01-09,1,6,felony,burglary conveyance armed,1,588,1,0,0,0,burglary conveyance armed,42676.0,pretrial,single,english,-1.61,23,0,6
male,african-american,less than 25,2,3,0,0,low,2013-04-02,0,2,felony,aggrav battery w/deadly weapon,0,86,0,0,0,0,aggrav battery w/deadly weapon,53502.0,pretrial,single,english,-2.41,23,0,2
male,african-american,less than 25,2,3,0,0,low,2013-08-22,0,0,misdemeanor,battery,0,953,0,0,0,0,battery,56659.0,pretrial,single,english,-2.39,23,0,0
male,other,less than 25,2,3,0,0,low,2013-08-27,0,3,felony,aggravated assault w/dead weap,0,948,0,0,0,0,aggravated assault w/dead weap,56812.0,pretrial,married,english,-2.31,23,0,3
male,african-american,less than 25,4,4,0,0,low,2013-08-27,0,0,felony,uttering forged bills,0,948,0,0,0,0,uttering forged bills,56795.0,pretrial,single,english,-2.17,23,0,0
male,african-american,less than 25,9,6,1,0,high,2013-09-08,1,8,felony,"poss3,4 methylenedioxymethcath",0,230,1,0,0,0,"poss3,4 methylenedioxymethcath",42846.0,pretrial,single,english,-1.66,23,0,8
male,caucasian,less than 25,5,6,0,0,medium,2013-02-09,0,2,felony,d.u.i. serious bodily injury,0,1147,0,0,0,0,d.u.i. serious bodily injury,52029.0,pretrial,single,english,-1.62,23,0,2
male,african-american,less than 25,5,2,0,0,medium,2014-02-20,0,0,felony,traffick amphetamine 28g><200g,0,771,0,0,0,2,traffick amphetamine 28g><200g,61378.0,pretrial,single,english,-2.58,24,2,-2
male,african-american,less than 25,10,8,1,0,high,2013-02-23,1,7,felony,grand theft in the 3rd degree,1,8,1,0,0,0,grand theft in the 3rd degree,7805.0,pretrial,single,english,-1.08,23,0,7
male,african-american,less than 25,8,8,1,0,high,2013-04-26,1,2,felony,possession of cocaine,0,36,1,0,0,0,possession of cocaine,54274.0,pretrial,single,english,-1.12,23,0,2
female,african-american,less than 25,3,2,0,0,low,2013-10-01,0,1,felony,arrest case no charge,0,35,0,0,0,0,arrest case no charge,57762.0,pretrial,single,english,-2.61,23,0,1
male,caucasian,less than 25,5,3,0,0,medium,2013-04-29,0,2,felony,arrest case no charge,0,1068,0,0,0,0,arrest case no charge,54336.0,pretrial,single,english,-2.29,23,0,2
male,hispanic,less than 25,6,6,0,0,medium,2013-03-06,0,4,felony,possession of cannabis,0,1122,0,0,0,0,possession of cannabis,52743.0,pretrial,married,english,-1.65,23,0,4
male,caucasian,less than 25,2,3,0,0,low,2013-09-05,0,3,misdemeanor,viol prot injunc repeat viol,0,939,0,0,0,0,viol prot injunc repeat viol,57012.0,pretrial,single,english,-2.54,23,0,3
male,african-american,less than 25,6,7,1,0,medium,2013-03-20,1,1,felony,pos cannabis w/intent sel/del,1,137,1,0,0,0,pos cannabis w/intent sel/del,53154.0,pretrial,single,english,-1.33,23,0,1
male,african-american,less than 25,9,8,0,0,high,2013-03-20,0,1,felony,grand theft (motor vehicle),0,224,0,0,0,0,grand theft (motor vehicle),53134.0,pretrial,single,english,-1.15,23,0,1
male,african-american,less than 25,4,3,1,0,low,2013-09-21,1,0,felony,burglary conveyance unoccup,0,94,0,0,0,0,burglary conveyance unoccup,57443.0,pretrial,single,english,-2.26,23,0,0
male,african-american,less than 25,10,10,1,0,high,2013-10-07,1,6,misdemeanor,battery,4,221,1,0,0,1,battery,57943.0,pretrial,single,english,-0.45,23,1,5
male,african-american,less than 25,3,3,1,0,low,2013-03-06,1,1,misdemeanor,driving license suspended,0,379,1,0,0,0,driving license suspended,52755.0,pretrial,single,english,-2.35,23,0,1
male,hispanic,less than 25,2,3,0,0,low,2013-03-31,0,0,felony,felony battery (dom strang),173,322,0,0,0,0,felony battery (dom strang),53465.0,pretrial,single,english,-2.37,23,0,0
male,african-american,less than 25,7,6,1,0,medium,2013-09-26,1,5,felony,burglary dwelling occupied,26,173,1,0,0,0,burglary dwelling occupied,5705.0,probation,single,english,-1.57,23,0,5
male,caucasian,less than 25,8,8,0,0,high,2013-04-09,0,6,misdemeanor,operating w/o valid license,0,81,0,0,0,2,operating w/o valid license,53106.0,probation,single,english,-1.53,23,2,4
male,african-american,less than 25,6,4,1,0,medium,2013-01-25,0,3,felony,grand theft (motor vehicle),1,895,1,0,0,1,grand theft (motor vehicle),51551.0,pretrial,single,english,-2.1,22,1,2
male,african-american,less than 25,2,3,1,1,low,2013-10-04,1,2,felony,burglary conveyance unoccup,4,257,0,0,0,0,burglary conveyance unoccup,18290.0,pretrial,single,english,-2.4,23,0,2
male,african-american,less than 25,6,4,1,0,medium,2013-08-02,1,3,felony,del cannabis at/near park,0,35,1,0,0,0,del cannabis at/near park,47062.0,pretrial,single,english,-2.08,23,0,3
male,caucasian,less than 25,4,4,0,0,low,2013-07-09,0,2,felony,felony battery w/prior convict,0,997,0,0,0,0,felony battery w/prior convict,55751.0,pretrial,single,english,-2.23,23,0,2
male,african-american,less than 25,4,3,0,0,low,2013-04-12,0,3,felony,burglary unoccupied dwelling,33,88,0,0,0,0,burglary unoccupied dwelling,53882.0,pretrial,single,english,-2.29,23,0,3
male,african-american,less than 25,10,10,1,0,high,2013-08-11,1,1,felony,arrest case no charge,57,61,1,0,0,0,arrest case no charge,56341.0,pretrial,single,english,-0.43,23,0,1
male,african-american,less than 25,7,7,1,0,medium,2013-04-25,1,4,felony,aggravated assault w/firearm,82,423,1,0,0,0,aggravated assault w/firearm,42066.0,pretrial,single,english,-1.47,23,0,4
male,african-american,less than 25,4,5,0,0,low,2013-12-07,0,5,felony,driving while license revoked,0,846,0,0,0,0,driving while license revoked,45429.0,pretrial,single,english,-1.84,23,0,5
female,african-american,less than 25,6,4,1,0,medium,2013-09-13,1,1,felony,grand theft in the 3rd degree,27,184,1,0,0,0,grand theft in the 3rd degree,57233.0,pretrial,single,english,-2.19,23,0,1
male,african-american,less than 25,10,10,1,0,high,2013-01-12,1,3,felony,pos cannabis w/intent sel/del,34,684,1,0,0,0,pos cannabis w/intent sel/del,15576.0,drrd,single,english,-0.59,22,0,3
male,african-american,less than 25,1,2,0,0,low,2013-09-09,0,1,misdemeanor,criminal mischief damage <$200,31,935,0,0,0,0,criminal mischief damage <$200,57087.0,pretrial,single,english,-2.67,23,0,1
male,african-american,less than 25,10,4,1,0,high,2013-05-10,1,6,misdemeanor,susp drivers lic 1st offense,1,680,1,0,0,0,susp drivers lic 1st offense,48079.0,pretrial,single,english,-2.0,23,0,6
female,caucasian,less than 25,6,4,1,0,medium,2013-02-07,1,2,felony,purchase cannabis,33,134,1,0,0,0,purchase cannabis,51954.0,pretrial,single,english,-2.2,22,0,2
male,african-american,less than 25,5,5,1,0,medium,2013-01-11,1,1,felony,arrest case no charge,22,225,1,0,0,0,arrest case no charge,51089.0,pretrial,single,english,-1.76,22,0,1
male,african-american,less than 25,3,3,1,0,low,2013-04-27,1,0,felony,carrying concealed firearm,0,256,1,0,0,0,carrying concealed firearm,54302.0,pretrial,single,english,-2.3,23,0,0
male,african-american,less than 25,2,3,0,0,low,2013-01-10,0,0,felony,grand theft in the 3rd degree,0,1177,0,0,0,0,grand theft in the 3rd degree,51084.0,pretrial,single,english,-2.52,22,0,0
male,african-american,less than 25,5,6,1,1,medium,2013-08-21,1,2,felony,grand theft in the 3rd degree,21,435,0,0,0,0,grand theft in the 3rd degree,56620.0,pretrial,single,english,-1.73,23,0,2
female,african-american,less than 25,4,5,0,0,low,2014-01-27,0,1,misdemeanor,battery,0,795,0,0,0,0,battery,60195.0,pretrial,single,english,-1.78,23,0,1
male,african-american,less than 25,5,4,0,0,medium,2013-10-23,0,6,misdemeanor,arrest case no charge,0,632,0,0,1,0,arrest case no charge,38968.0,pretrial,single,english,-2.02,23,1,5
male,african-american,less than 25,9,7,1,0,high,2013-08-06,1,6,felony,aggravated battery / pregnant,1,288,1,0,0,0,aggravated battery / pregnant,56189.0,pretrial,married,english,-1.44,23,0,6
male,african-american,less than 25,2,3,0,0,low,2013-05-09,0,0,misdemeanor,operating w/o valid license,0,1058,0,0,0,0,operating w/o valid license,54627.0,pretrial,single,english,-2.41,23,0,0
male,african-american,less than 25,7,4,1,0,medium,2013-03-26,0,3,felony,arrest case no charge,0,926,1,0,0,0,arrest case no charge,53342.0,probation,single,english,-2.12,23,0,3
female,caucasian,less than 25,3,3,1,0,low,2013-02-19,1,4,felony,possession of alprazolam,0,77,1,0,0,0,possession of alprazolam,52320.0,pretrial,single,english,-2.45,22,0,4
male,african-american,less than 25,4,4,0,0,low,2013-06-28,0,2,misdemeanor,battery,0,1008,0,0,0,0,battery,55617.0,pretrial,single,english,-2.16,23,0,2
male,african-american,less than 25,9,10,0,0,high,2013-08-26,0,0,felony,grand theft in the 3rd degree,0,58,0,0,0,0,grand theft in the 3rd degree,56745.0,pretrial,single,english,-0.45,23,0,0
male,african-american,less than 25,6,6,0,0,medium,2013-08-22,0,6,felony,arrest case no charge,1,953,0,0,0,0,arrest case no charge,22577.0,pretrial,single,english,-1.63,23,0,6
female,hispanic,less than 25,4,3,0,0,low,2013-12-11,0,1,misdemeanor,dui - enhanced,0,842,0,0,0,0,dui - enhanced,65542.0,probation,single,english,-2.4,23,0,1
male,hispanic,less than 25,2,3,0,0,low,2013-01-29,0,1,felony,uttering a forged instrument,0,1158,0,0,0,0,uttering a forged instrument,51665.0,pretrial,single,english,-2.32,22,0,1
male,african-american,less than 25,8,4,1,0,high,2013-08-30,1,13,felony,driving while license revoked,0,34,0,0,1,1,driving while license revoked,34398.0,pretrial,single,english,-2.06,23,2,11
male,african-american,less than 25,5,4,0,0,medium,2013-05-04,0,5,misdemeanor,arrest case no charge,0,1063,0,0,1,0,arrest case no charge,54489.0,pretrial,single,english,-2.11,23,1,4
male,african-american,less than 25,6,6,0,0,medium,2013-03-21,0,7,felony,possession of cannabis,0,516,0,0,0,0,possession of cannabis,53173.0,pretrial,single,english,-1.73,22,0,7
male,hispanic,less than 25,7,5,1,0,medium,2014-01-06,1,9,felony,battery on law enforc officer,1,265,0,0,0,1,battery on law enforc officer,60173.0,pretrial,single,english,-1.78,23,1,8
male,african-american,less than 25,4,3,1,0,low,2013-08-27,1,2,felony,fleeing or attmp eluding a leo,0,78,1,0,0,0,fleeing or attmp eluding a leo,56784.0,pretrial,single,english,-2.48,23,0,2
male,hispanic,less than 25,6,4,0,0,medium,2013-08-26,0,0,felony,grand theft in the 3rd degree,0,949,0,0,0,0,grand theft in the 3rd degree,56767.0,pretrial,married,english,-2.21,23,0,0
male,african-american,less than 25,2,3,0,0,low,2013-04-16,0,2,misdemeanor,unlaw lictag/sticker attach,0,1081,0,0,0,0,unlaw lictag/sticker attach,53964.0,pretrial,single,english,-2.32,23,0,2
male,african-american,less than 25,3,4,0,0,low,2013-01-30,0,2,felony,criminal attempt 3rd deg felon,0,1157,0,0,0,0,criminal attempt 3rd deg felon,51686.0,pretrial,single,english,-2.09,22,0,2
male,other,less than 25,5,4,1,0,medium,2013-05-10,1,0,felony,crim use of personal id info,0,579,1,0,0,0,crim use of personal id info,54677.0,pretrial,single,english,-2.18,23,0,0
female,caucasian,less than 25,9,7,0,0,high,2013-05-06,0,1,felony,agg battery grt/bod/harm,2,211,0,0,0,0,agg battery grt/bod/harm,54526.0,pretrial,single,english,-1.4,23,0,1
male,caucasian,less than 25,4,3,1,1,low,2013-09-23,1,4,felony,tamper with witness/victim/ci,3,13,1,0,0,0,tamper with witness/victim/ci,57528.0,pretrial,significant other,english,-2.39,23,0,4
male,african-american,less than 25,6,5,1,0,medium,2013-02-23,1,3,misdemeanor,arrest case no charge,1,8,1,0,1,0,arrest case no charge,52467.0,pretrial,single,english,-1.89,22,1,2
male,african-american,less than 25,8,8,0,0,high,2013-10-18,0,6,misdemeanor,possess cannabis/20 grams or less,0,896,0,0,0,0,possess cannabis/20 grams or less,27573.0,pretrial,single,english,-1.24,23,0,6
male,caucasian,less than 25,6,6,1,0,medium,2013-04-20,1,0,misdemeanor,battery,5,168,1,0,0,0,battery,54122.0,pretrial,single,english,-1.55,23,0,0
male,african-american,less than 25,3,4,1,0,low,2013-03-18,0,1,misdemeanor,battery,6,852,1,0,0,0,battery,53040.0,pretrial,single,english,-2.09,22,0,1
male,caucasian,less than 25,3,3,0,0,low,2013-01-24,0,1,felony,arrest case no charge,0,1163,0,0,0,0,arrest case no charge,51504.0,pretrial,single,english,-2.37,22,0,1
male,african-american,less than 25,8,9,1,0,high,2013-03-28,1,5,felony,aggrav child abuse-agg battery,35,165,1,0,0,0,aggrav child abuse-agg battery,53395.0,pretrial,single,english,-0.76,22,0,5
male,asian,less than 25,3,5,1,1,low,2013-01-30,1,2,felony,arrest case no charge,199,316,0,0,0,0,arrest case no charge,51679.0,pretrial,single,english,-1.93,22,0,2
male,other,less than 25,4,7,0,0,low,2013-04-01,0,1,misdemeanor,battery,0,1096,0,0,0,0,battery,4750.0,pretrial,single,english,-1.49,22,0,1
male,caucasian,less than 25,5,5,0,0,medium,2013-08-01,0,1,felony,arrest case no charge,0,974,0,0,0,0,arrest case no charge,55810.0,pretrial,single,english,-1.87,23,0,1
male,african-american,less than 25,10,8,1,0,high,2013-04-18,1,2,felony,fleeing or attmp eluding a leo,0,379,1,0,0,0,fleeing or attmp eluding a leo,54027.0,pretrial,single,english,-1.14,23,0,2
female,african-american,less than 25,8,9,0,0,high,2014-01-07,0,1,felony,aggravated assault w/dead weap,0,815,0,0,0,0,aggravated assault w/dead weap,60206.0,pretrial,single,english,-0.96,23,0,1
male,african-american,less than 25,6,4,1,0,medium,2014-02-25,1,10,misdemeanor,arrest case no charge,0,371,1,0,0,0,arrest case no charge,61504.0,pretrial,single,english,-2.16,23,0,10
male,african-american,less than 25,5,4,1,1,medium,2013-04-09,1,4,felony,grand theft firearm,31,63,1,0,0,0,grand theft firearm,45420.0,probation,single,english,-2.13,22,0,4
female,caucasian,less than 25,7,4,0,0,medium,2013-01-28,0,5,felony,possession of alprazolam,0,18,0,0,0,0,possession of alprazolam,51642.0,pretrial,single,english,-2.1,22,0,5
male,caucasian,less than 25,5,5,1,0,medium,2014-03-04,1,2,felony,possession of cocaine,0,112,0,0,0,0,possession of cocaine,61182.0,pretrial,single,english,-1.82,23,0,2
male,african-american,less than 25,8,7,1,0,high,2013-04-10,1,11,misdemeanor,arrest case no charge,531,408,0,0,0,0,arrest case no charge,19580.0,pretrial,single,english,-1.42,22,0,11
female,caucasian,less than 25,4,4,0,0,low,2013-05-22,0,0,misdemeanor,prostitution/lewd act assignation,2,1045,0,0,0,0,prostitution/lewd act assignation,54975.0,pretrial,single,english,-2.17,23,0,0
male,african-american,less than 25,2,3,1,0,low,2013-02-09,1,1,felony,grand theft in the 3rd degree,0,101,1,0,0,0,grand theft in the 3rd degree,52027.0,pretrial,single,english,-2.52,22,0,1
male,african-american,less than 25,3,4,0,0,low,2013-08-07,0,1,felony,"poss3,4 methylenedioxymethcath",0,968,0,0,0,0,"poss3,4 methylenedioxymethcath",56255.0,pretrial,single,english,-2.21,23,0,1
female,african-american,less than 25,9,10,1,0,high,2014-03-13,1,7,felony,felony battery w/prior convict,0,239,1,0,0,0,felony battery w/prior convict,34115.0,pretrial,single,english,-0.18,23,0,7
male,caucasian,less than 25,10,8,1,0,high,2013-01-10,1,7,felony,burglary conveyance armed,42,501,1,0,0,0,burglary conveyance armed,51061.0,pretrial,single,english,-1.23,22,0,7
male,caucasian,less than 25,4,4,0,0,low,2013-03-13,0,2,felony,burglary conveyance armed,0,674,0,0,0,0,burglary conveyance armed,52437.0,pretrial,single,english,-2.05,22,0,2
male,african-american,less than 25,2,3,1,0,low,2014-03-12,1,2,misdemeanor,battery,0,253,1,0,0,0,battery,61900.0,pretrial,single,english,-2.47,23,0,2
male,african-american,less than 25,9,7,1,0,high,2013-10-01,1,11,misdemeanor,battery,29,167,1,0,0,0,battery,27249.0,pretrial,single,english,-1.42,23,0,11
male,african-american,less than 25,5,4,1,0,medium,2013-01-14,1,4,felony,robbery / no weapon,32,304,1,0,0,1,robbery / no weapon,1186.0,pretrial,single,english,-2.17,22,1,3
male,caucasian,less than 25,6,3,0,0,medium,2013-12-23,0,4,felony,false imprisonment,0,830,0,0,0,0,false imprisonment,21308.0,probation,single,english,-2.25,23,0,4
female,african-american,less than 25,7,5,0,0,medium,2013-08-22,0,0,felony,possession of oxycodone,4,953,0,0,0,0,possession of oxycodone,56658.0,pretrial,single,english,-1.86,23,0,0
female,hispanic,less than 25,6,5,1,0,medium,2013-08-08,1,4,felony,arrest case no charge,0,213,1,0,0,0,arrest case no charge,56290.0,drrd,single,english,-1.89,23,0,4
male,african-american,less than 25,3,4,0,0,low,2013-12-04,0,0,felony,arrest case no charge,33,849,0,0,0,0,arrest case no charge,59373.0,pretrial,single,english,-2.19,23,0,0
male,african-american,less than 25,2,4,0,0,low,2013-09-17,0,0,misdemeanor,battery,6,927,0,0,0,0,battery,57334.0,pretrial,single,english,-2.21,23,0,0
male,african-american,less than 25,9,8,1,0,high,2013-02-07,1,9,felony,arrest case no charge,412,547,1,0,0,0,arrest case no charge,34002.0,pretrial,single,english,-1.17,22,0,9
male,african-american,less than 25,4,4,0,0,low,2013-11-28,0,0,felony,uttering a forged instrument,6,734,0,0,0,0,uttering a forged instrument,59293.0,pretrial,single,english,-2.01,23,0,0
female,caucasian,less than 25,4,4,1,0,low,2013-07-29,1,1,misdemeanor,aide/abet prostitution lewdness,0,44,1,0,0,0,aide/abet prostitution lewdness,56005.0,pretrial,single,english,-2.13,23,0,1
male,african-american,less than 25,3,4,0,0,low,2014-03-05,0,0,felony,poss unlaw issue driver licenc,1,758,0,0,0,0,poss unlaw issue driver licenc,61732.0,pretrial,single,english,-2.19,23,0,0
female,african-american,less than 25,3,4,0,0,low,2013-08-03,0,1,felony,arrest case no charge,3,972,0,0,0,0,arrest case no charge,56130.0,pretrial,single,english,-2.21,23,0,1
male,caucasian,less than 25,5,3,0,0,medium,2013-08-30,0,2,felony,possession of cannabis,0,945,0,0,0,0,possession of cannabis,33404.0,pretrial,single,english,-2.32,23,0,2
male,african-american,less than 25,3,4,1,0,low,2013-09-06,1,0,misdemeanor,operating w/o valid license,1,176,1,0,0,0,operating w/o valid license,57056.0,pretrial,single,english,-2.09,23,0,0
male,african-american,less than 25,4,3,1,0,low,2013-05-08,1,0,felony,felony battery (dom strang),3,458,1,0,0,0,felony battery (dom strang),54602.0,pretrial,single,english,-2.34,22,0,0
male,caucasian,less than 25,9,7,1,0,high,2013-08-05,1,3,misdemeanor,driving license suspended,0,7,1,0,0,0,driving license suspended,56182.0,pretrial,single,english,-1.39,23,0,3
